date,newDeaths,cum,hospCases,googleretail_and_recreation,googlegrocery_and_pharmacyn,googleparksne,googletransit_stationsne,googleworkplacesne,covidOccupiedMVBeds,TransCars,TransLight Commercial Vehicles,TransHeavy Goods Vehicles,TransAll motor vehicles,TransNational Rail,Trans for London Tube,Trans for London Bus,TransBus (excl),TransCycling,Care hm deaths,newFirstDose,cumFirstDose,newSecondDose,cumSecondDose,cumThird,pillarplannedCapacity,pillarcapacityOne,pillarcapacityTwo,pillarcapacityThree,pillarcapacityFour,pillarnewOneTests,pillarnewTwoTests,pillarnewThreeTests,pillarnewFourTests,pillarnewTests,pillarcumOneTests,pillarcumTwoTests,pillarcumThreeTests,pillarcumFourTests,pillarcumTests,cumAdmissions,Antibody_Tests_plannedPCRCapacity,Antibody_Tests_newPCRTests,Antibody_Tests_cumPCRTests,Antibody_Tests_plannedCapacity,Antibody_Tests_new,Antibody_Tests_cum,newCases,cumCases,newVirusTests,cumVirusTests,res_schools_closed,res_pubs_closed,res_shops_closed,res_eating_places_closed,res_stay_at_home,res_house_mix_banned,res_wfh,res_rule_of_6_indoors,res_curfew,res_eat_out,wrl_total_cases,wrl_new_cases,wrl_new_cases_smoothed,wrl_total_deaths,wrl_new_deaths,wrl_new_deaths_smoothed,wrl_total_cases_per_million,wrl_new_cases_per_million,wrl_new_cases_smoothed_per_million,wrl_total_deaths_per_million,wrl_new_deaths_per_million,wrl_new_deaths_smoothed_per_million,wrl_reproduction_rate,wrl_icu_patients,wrl_icu_patients_per_million,wrl_hosp_patients,wrl_hosp_patients_per_million,wrl_total_tests,wrl_total_tests_per_thousand,wrl_new_tests_per_thousand,wrl_new_tests_smoothed,wrl_new_tests_smoothed_per_thousand,wrl_positive_rate,wrl_tests_per_case,wrl_tests_units,wrl_total_vaccinations,wrl_people_vaccinated,wrl_people_fully_vaccinated,wrl_total_boosters,wrl_new_vaccinations,wrl_new_vaccinations_smoothed,wrl_total_vaccinations_per_hundred,wrl_people_vaccinated_per_hundred,wrl_people_fully_vaccinated_per_hundred,wrl_total_boosters_per_hundred,wrl_new_vaccinations_smoothed_per_million,wrl_new_people_vaccinated_smoothed,wrl_new_people_vaccinated_smoothed_per_hundred,wrl_stringency_index,wrl_population,wrl_population_density,wrl_median_age,wrl_aged_65_older,wrl_aged_70_older,wrl_gdp_per_capita,wrl_extreme_poverty,wrl_cardiovasc_death_rate,wrl_diabetes_prevalence,wrl_female_smokers,wrl_male_smokers,wrl_handwashing_facilities,wrl_hosp_beds_1000,wrl_life_exp,wrl_hum_dev_index,count_flight,flight 7day avg,Adm classification target
11/4/2020,340,65632,13817,-70,-57,-73,-70,-58,1193,0.92,1.07,1.07,0.96,0.35,0.43,0.64,0.62,1.1,40,NA,NA,NA,NA,NA,649345,176468,347000,120000,5877,89630,195950,3120,19972,308672,10450905,19802946,1794522,3193599,35241972,182231,528245,301131,32622557,121100,7384,2618976,25177,1099059,301288,32622996,0,0,0,0,0,1,1,0,1,0,1102307,25206,22418.143,47832,492,295.286,16161.173,369.551,328.677,701.276,7.213,4.329,1.05,1193,17.491,13817,202.574,26335735,386.114,4.298,265370,3.891,0.084,11.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1825,2054.29,High(above 1500)
11/5/2020,388,66020,13796,-91,-74,-88,-81,-66,1183,0.67,0.86,1.04,0.73,0.34,0.23,0.47,0.44,1.06,38,NA,NA,NA,NA,NA,651212,176468,352800,120000,1944,80051,244080,3603,27817,355551,10531861,20049707,1798155,3221416,35601139,183822,530112,344045,32970188,121100,11392,2630398,24141,1123197,344159,32970741,0,1,1,1,1,1,1,0,0,0,1126471,24164,22573.286,48210,378,309.286,16515.447,354.274,330.952,706.818,5.542,4.535,1.04,1183,17.344,13796,202.266,26660771,390.88,4.765,266154,3.902,0.085,11.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1649,2000.14,High(above 1500)
11/6/2020,417,66437,13958,-91,-74,-88,-80,-66,1187,0.67,0.84,1.04,0.72,0.32,0.22,0.47,0.43,0.95,55,NA,NA,NA,NA,NA,651146,176446,353600,120000,1100,82883,258509,3490,17767,362649,10614744,20308216,1801645,3239275,35963880,185240,530046,350818,33321098,121100,7617,2638015,23287,1146484,355032,33325865,0,1,1,1,1,1,1,0,0,0,1149793,23322,22416.714,48565,355,320.857,16857.376,341.929,328.657,712.023,5.205,4.704,1.04,1187,17.403,13958,204.641,27002163,395.885,5.005,275258,4.036,0.081,12.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1954,1922.57,Medium(500-1500)
11/7/2020,417,66854,14314,-88,-62,-83,-78,NA,1207,0.61,0.78,1.1,0.65,0.3,0.17,0.4,0.31,1.72,12,NA,NA,NA,NA,NA,648861,175761,352000,120000,1100,71369,237923,866,22371,332529,10686113,20546139,1802790,3261646,36296688,186800,527761,322043,33643141,121100,3099,2641393,24957,1171441,329430,33655295,0,1,1,1,1,1,1,0,0,0,1174772,24979,22853.857,48978,413,333.286,17223.599,366.223,335.066,718.078,6.055,4.886,1.04,1207,17.696,14314,209.861,27311455,400.419,4.535,279643,4.1,0.082,12.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1403,1834.29,High(above 1500)
11/8/2020,433,67287,14546,-86,-69,-84,-77,NA,1232,0.57,0.72,1.09,0.6,0.28,0.16,0.36,0.32,1.18,13,NA,NA,NA,NA,NA,639057,175457,342500,120000,1100,63578,199582,629,22575,286364,10752723,20745721,1803443,3284221,36586108,188492,517957,276998,33923171,121100,2967,2644384,20572,1192013,283397,33941724,0,1,1,1,1,1,1,0,0,0,1195352,20580,22470.857,49134,156,332.429,17525.327,301.728,329.45,720.365,2.287,4.874,1.02,1232,18.063,14546,213.262,27577647,404.322,3.903,282680,4.144,0.079,12.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1536,1731,High(above 1500)
11/9/2020,493,67780,15141,-89,-75,-87,-80,-66,1271,0.7,0.9,1.06,0.76,0.27,0.23,0.49,0.48,0.76,97,NA,NA,NA,NA,NA,625591,176591,327900,120000,1100,68317,160066,2787,19121,250291,10821827,20905846,1806232,3303342,36837247,190260,504491,234079,34158037,121100,7046,2651432,21350,1213363,243245,34185815,0,1,1,1,1,1,1,0,0,0,1216749,21397,22818,49329,195,340.857,17839.034,313.706,334.54,723.224,2.859,4.997,1.04,1271,18.634,15141,221.986,27806817,407.682,3.36,288420,4.229,0.079,12.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.67,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1440,1646.14,High(above 1500)
11/10/2020,410,68190,14964,-90,-73,-84,-80,-67,1219,0.7,0.89,1.04,0.76,0.25,0.23,0.49,0.49,0.78,75,NA,NA,NA,NA,NA,632551,176651,334800,120000,1100,88116,197430,3590,21005,310141,10909496,21103371,1809897,3324347,37147111,192116,511451,292419,34450009,121100,5298,2656805,20412,1233775,304843,34490306,0,1,1,1,1,1,1,0,0,0,1237200,20451,22871.286,49861,532,360.143,18138.87,299.837,335.321,731.023,7.8,5.28,1.05,1219,17.872,14964,219.391,28091916,411.862,4.18,292760,4.292,0.078,12.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1239,1578,High(above 1500)
11/11/2020,409,68599,15666,-91,-72,-86,-81,-66,1268,0.69,0.89,1.05,0.75,0.23,0.23,0.47,0.46,0.95,75,NA,NA,NA,NA,NA,640057,176557,342400,120000,1100,89693,263690,3498,24762,381643,11000634,21369089,1812655,3351281,37533659,194088,518957,365028,34818383,121100,4035,2662272,22950,1256725,377608,34871387,0,1,1,1,1,1,1,0,0,0,1260200,23000,22556.143,50457,596,375,18476.079,337.208,330.701,739.762,8.738,5.498,1.08,1268,18.59,15666,229.683,28446744,417.064,5.202,301573,4.421,0.075,13.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1245,1495.14,High(above 1500)
11/12/2020,430,69029,15879,-92,-73,-85,-80,-68,1275,0.7,0.86,1.03,0.76,0.23,0.22,0.48,0.48,1.11,63,NA,NA,NA,NA,NA,641051,176651,343300,120000,1100,88945,273346,3694,18014,383999,11090248,21642589,1816394,3369295,37918526,196004,519951,369185,35188237,121100,4044,2666361,33470,1290195,379955,35252165,0,1,1,1,1,1,1,0,0,0,1293717,33517,23892.286,51020,563,401.429,18967.479,491.4,350.29,748.016,8.254,5.885,1.14,1275,18.693,15879,232.806,28809704,422.386,5.321,306990,4.501,0.078,12.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1337,1450.57,High(above 1500)
11/13/2020,450,69479,16236,-92,-71,-85,-79,-65,1355,0.71,0.86,1.03,0.76,0.24,0.23,0.49,0.46,0.89,56,NA,NA,NA,NA,NA,641235,176735,343400,120000,1100,85762,278448,2802,18904,385916,11176010,21921151,1819196,3388199,38304556,197655,520135,372178,35560415,121100,3806,2670167,27301,1317496,382110,35634389,0,1,1,1,1,1,1,0,0,0,1321033,27316,24462.857,51396,376,404.429,19367.965,400.486,358.656,753.528,5.513,5.929,1.12,1355,19.866,16236,238.04,29173914,427.725,5.34,310250,4.549,0.079,12.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1531,1390.14,High(above 1500)
11/14/2020,459,69938,16299,-91,-63,-88,-78,NA,1365,0.61,0.77,1.06,0.65,0.24,0.18,0.38,0.32,0.72,13,NA,NA,NA,NA,NA,635518,176418,338000,120000,1100,76044,254629,895,13111,344679,11252054,22175887,1820091,3401310,38649342,199271,514418,336771,35897186,121100,895,2671062,26860,1344356,343784,35978280,0,1,1,1,1,1,1,0,0,0,1347909,26876,24733.857,51858,462,411.429,19762,394.035,362.629,760.302,6.773,6.032,1.07,1365,20.013,16299,238.963,29504587,432.573,4.848,313305,4.593,0.079,12.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,983,1330.14,High(above 1500)
11/15/2020,457,70395,16864,-87,-65,-84,-78,NA,1397,0.6,0.76,1.08,0.63,0.24,0.19,0.37,0.35,0.91,10,NA,NA,NA,NA,NA,625695,176995,327600,120000,1100,62837,201208,796,19821,284662,11313396,22377164,1821024,3421131,38932715,200946,504595,278265,36173956,121100,796,2671995,24962,1369318,283866,36260720,0,1,1,1,1,1,1,0,0,0,1372886,24977,25362,52026,168,413.143,20128.194,366.193,371.838,762.765,2.463,6.057,1.03,1397,20.482,16864,247.247,29767137,436.423,3.849,312784,4.586,0.081,12.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1164,1277,High(above 1500)
11/16/2020,431,70826,17313,-90,-74,-85,-80,-65,1391,0.71,0.92,1.06,0.78,0.23,0.24,0.49,0.48,0.82,102,NA,NA,NA,NA,NA,640517,177417,342000,120000,1100,68340,148910,2440,16939,236629,11382248,22544155,1823853,3438070,39188326,202717,519417,223912,36416418,121100,2440,2674824,21363,1390681,234189,36513502,0,1,1,1,1,1,1,0,0,0,1394302,21416,25364.714,52240,214,415.857,20442.179,313.985,371.878,765.903,3.138,6.097,0.97,1391,20.394,17313,253.83,29984899,439.615,3.193,311155,4.562,0.082,12.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1277,1253.71,High(above 1500)
11/17/2020,466,71292,17439,-91,-72,-86,-80,-69,1420,0.71,0.9,1.04,0.77,0.23,0.24,0.49,0.49,0.8,76,NA,NA,NA,NA,NA,650791,177891,351800,120000,1100,87362,184211,2832,12141,286546,11470365,22728537,1826789,3454361,39480052,204435,529691,273273,36690446,121100,3188,2682266,20051,1410732,283358,36797786,0,1,1,1,1,1,1,0,0,0,1414362,20060,25308.857,52839,599,425.429,20736.283,294.104,371.059,774.685,8.782,6.237,0.93,1420,20.819,17439,255.677,30257227,443.608,3.993,309330,4.535,0.082,12.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1104,1234.43,High(above 1500)
11/18/2020,514,71806,17486,-91,-72,-84,-80,-65,1430,0.7,0.89,1.05,0.76,0.23,0.23,0.48,0.45,0.77,59,NA,NA,NA,NA,NA,657571,176971,359500,120000,1100,92530,244412,3072,27612,367626,11564754,22981446,1829873,3481973,39858046,206221,536471,356295,37057033,121100,3136,2685414,19609,1430341,364490,37172632,0,1,1,1,1,1,1,0,0,0,1434007,19645,24829.571,53368,529,415.857,21024.303,288.02,364.032,782.44,7.756,6.097,0.88,1430,20.966,17486,256.366,30596028,448.575,4.967,307041,4.502,0.081,12.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1092,1212.57,High(above 1500)
11/19/2020,485,72291,17459,-92,-74,-88,-81,-66,1426,0.71,0.88,1.04,0.77,0.23,0.23,0.48,0.48,0.99,74,NA,NA,NA,NA,NA,658871,176971,360800,120000,1100,89859,268024,2912,39134,399929,11656202,23255669,1833205,3521107,40266183,207908,537771,386825,37451585,121100,4493,2690327,22915,1453256,395436,37575856,0,1,1,1,1,1,1,0,0,0,1456943,22936,23318,53870,502,407.143,21360.572,336.27,341.87,789.8,7.36,5.969,0.86,1426,20.907,17459,255.97,30955500,453.846,5.27,306542,4.494,0.076,13.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1246,1199.57,High(above 1500)
11/20/2020,485,72776,17184,-92,-72,-89,-79,-64,1422,0.71,0.88,1.05,0.76,0.23,0.23,0.48,0.45,0.67,75,NA,NA,NA,NA,NA,658426,176901,360425,120000,1100,79868,274623,2952,38438,395881,11736070,23530373,1836157,3559545,40662145,209460,537326,382919,37834504,121100,4214,2694541,20252,1473508,391667,37967604,0,1,1,1,1,1,1,0,0,0,1477217,20274,22312,54381,511,426.429,21657.814,297.242,327.121,797.292,7.492,6.252,0.86,1422,20.848,17184,251.939,31309991,459.043,5.197,305154,4.474,0.073,13.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1286,1164.57,High(above 1500)
11/21/2020,498,73274,17063,-88,-56,-78,-71,NA,1447,0.63,0.81,1.11,0.68,0.23,0.18,0.42,0.33,1.3,14,NA,NA,NA,NA,NA,659188,176663,361425,120000,1100,79718,250462,903,38860,369943,11815788,23780874,1837835,3598405,41032902,210921,538088,362198,38196702,121100,903,2696219,19875,1493383,369040,38336683,0,1,1,1,1,1,1,0,0,0,1497138,19921,21318.429,54721,340,409,21949.88,292.066,312.554,802.277,4.985,5.996,0.85,1447,21.215,17063,250.165,31640171,463.884,4.841,305083,4.473,0.07,14.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,889,1151.14,Medium(500-1500)
11/22/2020,512,73786,17264,-85,-62,-74,-73,NA,1454,0.64,0.81,1.14,0.68,0.23,0.19,0.41,0.36,1.74,24,NA,NA,NA,NA,NA,657006,175981,359925,120000,1100,60607,171975,417,46459,279458,11880462,23953113,1838375,3644864,41316814,212413,535906,273820,38474840,121100,417,2696759,18662,1512045,279041,38620055,0,1,1,1,1,1,1,0,0,0,1515805,18667,20417,55120,399,442,22223.562,273.681,299.338,808.127,5.85,6.48,0.84,1454,21.317,17264,253.111,31876820,467.353,3.47,301383,4.419,0.068,14.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1005,1128.43,Medium(500-1500)
11/23/2020,508,74294,17680,-89,-74,-85,-80,-65,1487,0.72,0.93,1.07,0.78,0.23,0.24,0.49,0.48,0.78,138,NA,NA,NA,NA,NA,646956,176431,349425,120000,1100,68486,116831,2387,27216,214920,11950359,24070442,1840762,3672080,41533643,214001,525856,201209,38677460,121100,2387,2699146,15450,1527495,212533,38834497,0,1,1,1,1,1,1,0,0,0,1531270,15465,19566.857,55327,207,441,22450.297,226.736,286.874,811.162,3.035,6.466,0.8,1487,21.801,17680,259.21,32063548,470.091,2.738,296950,4.354,0.066,15.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1146,1109.71,High(above 1500)
11/24/2020,496,74790,17424,-90,-73,-86,-80,-67,1489,0.71,0.91,1.06,0.77,0.23,0.24,0.49,0.49,0.73,95,NA,NA,NA,NA,NA,649225,178200,349925,120000,1100,94663,193647,2862,23628,314800,12047544,24265137,1843754,3702348,41858783,215500,528125,303364,38983863,121100,3037,2708953,11299,1538794,311763,39149830,0,1,1,1,1,1,1,0,0,0,1542614,11344,18321.714,55935,608,442.286,22616.614,166.317,268.619,820.076,8.914,6.484,0.78,1489,21.831,17424,255.457,32354380,474.355,4.264,299593,4.392,0.061,16.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1071,1105,Medium(500-1500)
11/25/2020,499,75289,17132,-90,-75,-84,-79,-67,1480,0.7,0.89,1.06,0.76,0.23,0.23,0.48,0.46,0.8,87,NA,NA,NA,NA,NA,655225,178200,355925,120000,1100,90440,235738,2955,30464,359597,12136016,24501669,1846709,3732812,42217206,217114,534125,346677,39329071,121100,3571,2712524,18213,1557007,356026,39504682,0,1,1,1,1,1,1,0,0,0,1560875,18261,18124,56630,695,466,22884.343,267.729,265.72,830.265,10.19,6.832,0.8,1480,21.699,17132,251.176,32678590,479.108,4.753,297509,4.362,0.061,16.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1125,1109.71,High(above 1500)
11/26/2020,461,75750,16762,-91,-75,-87,-80,-68,1456,0.71,0.88,1.06,0.76,0.23,0.23,0.48,0.47,1.07,63,NA,NA,NA,NA,NA,654900,178200,355600,120000,1100,86178,266666,3521,31580,387945,12222777,24768450,1850284,3764392,42605903,218540,533800,374522,39704176,121100,4424,2717002,17555,1574562,383521,39888901,0,1,1,1,1,1,1,0,0,0,1578432,17557,17355.571,57128,498,465.429,23141.75,257.407,254.454,837.567,7.301,6.824,0.79,1456,21.347,16762,245.751,33032017,484.29,5.182,296645,4.349,0.059,17.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1160,1097.43,Medium(500-1500)
11/27/2020,460,76210,16571,-91,-74,-87,-79,-67,1417,0.72,0.88,1.06,0.77,0.23,0.23,0.47,0.45,0.76,70,NA,NA,NA,NA,NA,655426,178226,356100,120000,1100,83971,221367,2757,29386,337481,12306748,24990087,1853041,3793778,42943654,219820,534326,322741,40026917,121100,3564,2720566,16022,1589301,333917,40223088,0,1,1,1,1,1,1,0,0,0,1593253,14821,16576.571,57648,520,466.714,23359.044,217.294,243.033,845.19,7.624,6.843,0.79,1417,20.775,16571,242.951,33337355,488.767,4.477,289623,4.246,0.057,17.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,1238,1090.57,Medium(500-1500)
11/28/2020,486,76696,15985,-87,-58,-78,-71,NA,1378,0.65,0.83,1.17,0.69,0.23,0.19,0.42,0.35,1.12,12,NA,NA,NA,NA,NA,657362,177337,358925,120000,1100,73096,210867,729,27163,311855,12379830,25201157,1853770,3820941,43255698,221041,536262,304710,40331832,121100,729,2721295,15871,1605172,311126,40534403,0,1,1,1,1,1,1,0,0,0,1609144,15891,16000.857,58127,479,486.571,23592.026,232.982,234.592,852.213,7.023,7.134,0.8,1378,20.203,15985,234.36,33621304,492.93,4.163,283019,4.149,0.057,17.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,885,1090,Medium(500-1500)
